header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Status,Acceptance,Type of parking facilities,Building type,Capacity,Ownership situation,error
Vossiusstraat 64 PP,1071 AK Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/parkeergelegenheid-42539141-vossiusstraat-64-pp/?navigateSource=resultlist,20220128_080048,"€ 135,000 kosten koper",2 months,Available,Available in consultation,Parking place,Resale property,1,Full ownership,no
