header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Kind of house,Area,Number of rooms,Volume in cubic meters,Provisional energy label,Building type,Year of construction,error
2e Maasveldstraat 26,5921 JP Venlo        ,https://www.funda.nl/en/koop/venlo/huis-88916899-2e-maasveldstraat-26/?navigateSource=resultlist,20220129_062353,"€ 150,000 kosten koper","€ 1,515    The asking price per m² (€ 150,000) is calculated by dividing the asking price of the home by the living area (99 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,"Single-family home, corner house",99 m² residential surface area / 164 m² plot surface area,6 rooms (3 bedrooms),405 m³,G        What does this mean?,Resale property,1910,no
