header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Construction period,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Nieuwe Parklaan 63,2597 LB Den Haag        ,https://www.funda.nl/en/koop/den-haag/huis-42665747-nieuwe-parklaan-63/?navigateSource=resultlist,20220131_220638,"€ 1,895,000 kosten koper","€ 6,016    The asking price per m² (€ 1,895,000) is calculated by dividing the asking price of the home by the living area (315 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 weeks,Sold under reservation,Available in consultation,"Villa, semi-detached residential property",Resale property,1906-1930,With carpets and curtains,Combination roof,Living area315 m²Other space inside the building16 m²Exterior space attached to the building14 m²External storage space28 m²,315 m²,16 m²,14 m²,28 m²,460 m²,950 m³,11 rooms (6 bedrooms),2 bathrooms and 2 separate toilets,"2 baths, 2 showers and toilet",3 stories and a basement,"Alarm installation, skylight and flue",G        What does this mean?,CH boiler and fireplace,CH boiler,"Gas-fired combination boiler, in ownership",460 m²,Full ownership,"Alongside park, alongside a quiet road, In wooded surroundings, in residential district and unobstructed surrounding view","Back garden, front garden and side garden","77 m² (9,57 meter deep and 8 meter broad)",Located at the east accessible via the rear,Roof terrace present,Detached brick storage,Detached brick garage,1 car,Electricity,Public parking,no
