header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Heating,Hot water,CH boiler,Area,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Wognumerstraat 40,1023 CK Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/huis-42673337-wognumerstraat-40/?navigateSource=resultlist,20220130_224125,"€ 450,000 kosten koper","€ 7,500    The asking price per m² (€ 450,000) is calculated by dividing the asking price of the home by the living area (60 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 17, 2022",Under offer,Available in consultation,"Single-family home, corner house",Resale property,1927,Protected townscape or village view (permit needed for alterations),Combination roof covered with asphalt roofing and roof tiles,Living area60 m²Other space inside the building3 m²,60 m²,3 m²,54 m²,229 m³,4 rooms (3 bedrooms),1 bathroom,Shower and toilet,3 stories and a loft,"Skylight, mechanical ventilation and TV via cable",C        What does this mean?,CH boiler,CH boiler,"HR combi (gas-fired combination boiler from 2015, in ownership)",54 m²,Municipal long-term lease,Paid until 31-08-2054,In residential district,Back garden and side garden,12 m² (3 meter deep and 4 meter broad),Located at the east accessible via the rear,Attached brick storage,Electricity,Public parking,no
