header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of stories,Located at,Provisional energy label,error
Sluishuis (Bouwnr. 44),1086 ZJ Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-41135033-sluishuis-bouwnr-44/?navigateSource=resultlist,20220131_005434,"€ 660,658 vrij op naam","€ 5,899    The asking price per m² (€ 660,658) is calculated by dividing the asking price of the home by the living area (112 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Available,Available in consultation,Apartment with shared street entrance,New property,2021,Living area112 m²Exterior space attached to the building9 m²,112 m²,9 m²,280 m³,3 rooms,1 story,8th floor,A        What does this mean?,no
