header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Specific,Type of roof,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Insulindeweg 99 hs,1094 PE Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42665773-insulindeweg-99-hs/?navigateSource=resultlist,20220130_193505,"€ 495,000 kosten koper","€ 6,600    The asking price per m² (€ 495,000) is calculated by dividing the asking price of the home by the living area (75 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 weeks,Available,Available in consultation,€ 100.00 per month,Ground-floor apartment (apartment),Resale property,1924,Accessible for seniors,With carpets and curtains and renovation project,Flat roof covered with asphalt roofing,Living area75 m²External storage space17 m²,75 m²,17 m²,282 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,1 story,Ground floor,TV via cable,D        What does this mean?,Double glazing and floor insulation,CH boiler and partial floor heating,CH boiler,"Intergas (gas-fired combination boiler from 2003, in ownership)",Municipal ownership encumbered with long-term leaset (end date of long-term lease:  30-06-2048),"€ 439,9 per year",In residential district,Back garden,"71 m² (14,5 meter deep and 6 meter broad)",Located at the northwest,Detached wooden storage,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 100.00 per month),Yes,Yes,Yes,no
