header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Volume in cubic meters,Number of rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Pasteursingel 59 a,3028 EJ Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-42660841-pasteursingel-59-a/?navigateSource=resultlist,20220125_234143,"€ 189,000 kosten koper","€ 3,436    The asking price per m² (€ 189,000) is calculated by dividing the asking price of the home by the living area (55 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Sold under reservation,Available in consultation,€ 90.76 per month,Ground-floor apartment (apartment),Resale property,1937,Combination roof covered with other,Living area55 m²Other space inside the building4 m²External storage space4 m²,55 m²,4 m²,4 m²,197 m³,2 rooms (1 bedroom),1 story,Ground floor,Mechanical ventilation and TV via cable,D        What does this mean?,Double glazing,CH boiler,CH boiler,"2011, in ownership",Full ownership,"Alongside a quiet road, alongside water, in residential district and unobstructed surrounding view",Back garden,9 meter deep and 5 meter broad,Detached wooden storage,Public parking,Yes,Yes,Yes (€ 90.76 per month),Yes,Yes,Yes,no
