header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Garden,Sun terrace,Garden location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Da Costakade 59 bv,1053 WG Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42524782-da-costakade-59-bv/?navigateSource=resultlist,20220130_200429,"€ 1,185,000 kosten koper","€ 8,172    The asking price per m² (€ 1,185,000) is calculated by dividing the asking price of the home by the living area (145 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,€ 75.00 per month,Upstairs apartment (apartment),Resale property,1902,Living area145 m²Exterior space attached to the building43 m²,145 m²,43 m²,490 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,2 stories,3rd floor,Air conditioning,Not available,Double glazing,CH boiler,CH boiler,"Vaillant (gas-fired combination boiler from 2013, in ownership)",Municipal ownership encumbered with long-term leaset (end date of long-term lease:  31-05-2025),Paid until 31-05-2025,"Alongside water, in residential district and unobstructed surrounding view",Sun terrace,"43 m² (7,6 meter deep and 5,63 meter broad)",Located at the southwest,Roof terrace present,"Paid parking, public parking and resident's parking permits",Yes,No,Yes (€ 75.00 per month),Yes,No,Yes,no
