header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Hommelseweg 351,6821 LJ Arnhem        ,https://www.funda.nl/en/koop/arnhem/appartement-42655804-hommelseweg-351/?navigateSource=resultlist,20220130_164053,"€ 315,000 kosten koper","€ 3,750    The asking price per m² (€ 315,000) is calculated by dividing the asking price of the home by the living area (84 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Available,Available in consultation,€ 20.00 per month,Ground-floor apartment,Resale property,1907,Flat roof covered with asphalt roofing,Living area84 m²Exterior space attached to the building3 m²,84 m²,3 m²,285 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,2 stories,Ground floor,TV via cable,C        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Nefit (gas-fired combination boiler from 2015, in ownership)",Full ownership,In wooded surroundings and in residential district,Back garden and front garden,20 m² (4 meter deep and 5 meter broad),Located at the northwest,Public parking,Yes,No,No,No,No,Yes,no
