header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Type of property,Plot size,Location,Acceptance,Status,error
Bredeweg 11 5.,2742 KT Waddinxveen        ,https://www.funda.nl/en/koop/waddinxveen/bouwgrond-88944517-bredeweg-11-5/?navigateSource=resultlist,20220127_234036,"€ 830,060 kosten koper",3 months,Building plot,"2,800 m²",Outside the built-up area,Available in consultation,Sold under reservation,no
