header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Other space inside the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Shed / storage,Type of garage,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Oostenburgervoorstraat 276 3 & PP,1018 MR Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42652111-oostenburgervoorstraat-276-3-en-pp/?navigateSource=resultlist,20220129_205620,"€ 475,000 kosten koper","€ 7,308    The asking price per m² (€ 475,000) is calculated by dividing the asking price of the home by the living area (65 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 weeks,Sold under reservation,Available in consultation,€ 171.31 per month,Upstairs apartment (apartment),Resale property,Before 1906,Living area65 m²Other space inside the building1 m²External storage space13 m²,65 m²,1 m²,13 m²,209 m³,2 rooms (1 bedroom),1 bathroom,Bath and toilet,1 story,3rd floor,Not available,Double glazing,CH boiler,CH boiler,"Gas-fired, in ownership",Full ownership,"Alongside park, alongside a quiet road, alongside water and unobstructed surrounding view",Built-in,Parking place,Yes,Yes,Yes (€ 171.31 per month),Yes,Yes,Yes,no
