header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,error
Briandstraat 7,6372 BC Landgraaf        ,https://www.funda.nl/en/koop/landgraaf/huis-88019936-briandstraat-7/?navigateSource=resultlist,20220130_160344,"€ 175,000 kosten koper","€ 1,882    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 175,000) is calculated by dividing the asking price of the home by the living area (93 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",7 weeks,Sold under reservation,Available in consultation,"Single-family home, double house",Resale property,1960,Renovation project,Gable roof covered with asphalt roofing,Living area93 m²Other space inside the building25 m²,93 m²,25 m²,253 m²,355 m³,6 rooms (4 bedrooms),1 bathroom,Shower,"2 stories, a/an attic and a basement",Rolldown shutters and flue,F        What does this mean?,Mostly double glazed,CH boiler,CH boiler,"Nefit Baseline HRC (gas-fired combination boiler from 2017, to rent)",253 m²,Full ownership,"Alongside a quiet road, sheltered location, in center and in residential district","Back garden, front garden and side garden",Built-in,Electricity,No insulation,Parking on private property and public parking,no
