header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,error
Meloenstraat 96,2564 TK Den Haag        ,https://www.funda.nl/en/koop/den-haag/huis-42681802-meloenstraat-96/?navigateSource=resultlist,20220131_211202,"€ 779,000 kosten koper","€ 5,525    The asking price per m² (€ 779,000) is calculated by dividing the asking price of the home by the living area (141 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 24, 2022",Available,Available in consultation,"Single-family home, row house",Resale property,1929,Combination roof,Bouwkundige keuring,Living area141 m²Exterior space attached to the building5 m²External storage space4 m²,141 m²,5 m²,4 m²,133 m²,487 m³,7 rooms (5 bedrooms),1 bathroom and 2 separate toilets,Bath and toilet,3 stories and a loft,Solar panels,C        What does this mean?,"Roof insulation, double glazing, energy efficient window and floor insulation",CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2005, in ownership)",133 m²,Full ownership,Unobstructed surrounding view,Back garden and front garden,"48 m² (9,5 meter deep and 5,09 meter broad)",Located at the southeast,Balcony present,Attached wooden storage,Electricity,Public parking and resident's parking permits,no
