header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Accessibility,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of garage,Capacity,Facilities.2,Insulation.2,Type of parking facilities,error
Gravensteinerhof 8,4021 VN Maurik        ,https://www.funda.nl/en/koop/maurik/huis-42671434-gravensteinerhof-8/?navigateSource=resultlist,20220128_041851,"€ 350,000 kosten koper","€ 3,271    The asking price per m² (€ 350,000) is calculated by dividing the asking price of the home by the living area (107 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,Available in consultation,"Single-family home, linked semi-detached residential property",Resale property,1998,Disabled access friendly and accessible for seniors,Partly furnished with carpets and curtains,Flat roof covered with asphalt roofing,Living area107 m²Other space inside the building14 m²Exterior space attached to the building12 m²External storage space4 m²,107 m²,14 m²,12 m²,4 m²,205 m²,417 m³,4 rooms (2 bedrooms),2 bathrooms and 1 separate toilet,2 showers and 2 toilets,2 stories,"Outdoor awning, mechanical ventilation, passive ventilation system, TV via cable and solar collectors",B        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",CH boiler,"CH boiler, solar boiler and solar collectors","Topline (gas-fired combination boiler, in ownership)",205 m²,Full ownership,Alongside a quiet road and in residential district,"Back garden, front garden and sun terrace",71 m² (10 meter deep and 8 meter broad),Located at the east,Detached wooden storage,Electricity,No insulation,Attached brick garage and built-in,1 car,"Electrical door, electricity and heating","Roof insulation, double glazing and insulated walls",Parking on private property and public parking,no
