header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Edelweisstraat 88,5643 GK Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/huis-88015681-edelweisstraat-88/?navigateSource=resultlist,20220201_004839,"€ 300,000 kosten koper","€ 4,000    The asking price per m² (€ 300,000) is calculated by dividing the asking price of the home by the living area (75 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1938,Gable roof covered with roof tiles,Energie Prestatie Advies,Living area75 m²External storage space12 m²,75 m²,12 m²,106 m²,298 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,3 stories,TV via cable,E        What does this mean?,Roof insulation and double glazing,CH boiler,CH boiler,"HR-combiketel (gas-fired combination boiler from 2006, in ownership)",106 m²,Full ownership,In residential district,Back garden,"52 m² (11,5 meter deep and 4,5 meter broad)",Located at the north accessible via the rear,Detached brick storage,Electricity,Public parking,no
