header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Fees,Location,Garden,Type of garage,Capacity,Facilities.1,Insulation.1,Type of parking facilities,error
Maltezerhof 3,3544 NB Utrecht        ,https://www.funda.nl/en/koop/utrecht/huis-42685706-maltezerhof-3/?navigateSource=resultlist,20220131_163913,"€ 979,000 kosten koper","€ 5,469    The asking price per m² (€ 979,000) is calculated by dividing the asking price of the home by the living area (179 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 19, 2022",Under offer,Available in consultation,"Villa, detached residential property",Resale property,2009,Partly furnished with carpets and curtains,Mansard roof covered with roof tiles,Living area179 m²Other space inside the building16 m²Exterior space attached to the building17 m²,179 m²,16 m²,17 m²,336 m²,738 m³,6 rooms (5 bedrooms),2 bathrooms and 2 separate toilets,"Bath, shower and toilet",3 stories and a loft,"Alarm installation, outdoor awning, skylight, optical fibre, mechanical ventilation, passive ventilation system, flue, sliding door and TV via cable",A        What does this mean?,Completely insulated,"Gas heater, partial floor heating, heat recovery unit and heat pump",CH boiler,336 m²,Municipal ownership encumbered with long-term leaset,Bought off for eternity,"Alongside park, alongside a quiet road, sheltered location, in residential district and unobstructed surrounding view",Surrounded by garden,Attached brick garage and parking place,1 car,Electricity,Insulated walls,Parking on private property and public parking,no
