header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Side garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,error
Ferdinand Bolstraat 107,8932 JN Leeuwarden        ,https://www.funda.nl/en/koop/leeuwarden/huis-42679437-ferdinand-bolstraat-107/?navigateSource=resultlist,20220128_010849,"€ 249,500 kosten koper","€ 2,446    The asking price per m² (€ 249,500) is calculated by dividing the asking price of the home by the living area (102 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Under offer,Available in consultation,"Single-family home, corner house",Resale property,1935,Gable roof covered with roof tiles,Living area102 m²Other space inside the building17 m²Exterior space attached to the building16 m²,102 m²,17 m²,16 m²,174 m²,434 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,"Skylight, optical fibre, mechanical ventilation, flue and TV via cable",F        What does this mean?,"Mostly double glazed, energy efficient window, insulated walls and floor insulation",CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2015, in ownership)",174 m²,Full ownership,Sheltered location and in residential district,"Back garden, front garden and side garden","64 m² (17 meter deep and 3,75 meter broad)",Located at the southeast,Roof terrace present,Attached brick storage,Electricity,Public parking,no
