header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Sportlaan 72,1185 TD Amstelveen        ,https://www.funda.nl/en/koop/amstelveen/appartement-42663231-sportlaan-72/?navigateSource=resultlist,20220129_070339,"€ 365,000 kosten koper","€ 4,506    The asking price per m² (€ 365,000) is calculated by dividing the asking price of the home by the living area (81 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Available,Available in consultation,€ 211.00 per month,Galleried apartment (apartment),Resale property,1960,Flat roof covered with asphalt roofing,Living area81 m²Exterior space attached to the building5 m²,81 m²,5 m²,259 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath,1 story,3rd floor,"Passive ventilation system, rolldown shutters and TV via cable",D        What does this mean?,Mostly double glazed,Communal central heating,Electrical boiler,Full ownership,In residential district and unobstructed surrounding view,Balcony present,Storage box,Electricity,Public parking,Yes,Yes,Yes (€ 211.00 per month),Yes,Yes,Yes,no
