header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Michelangelostraat 81 2,1077 BX Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42675739-michelangelostraat-81-2/?navigateSource=resultlist,20220130_185914,"€ 499,000 kosten koper","€ 8,317    The asking price per m² (€ 499,000) is calculated by dividing the asking price of the home by the living area (60 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Sold under reservation,Available in consultation,€ 125.00 per month,Upstairs apartment (apartment),Resale property,1930,Gable roof covered with roof tiles,Living area60 m²Exterior space attached to the building6 m²,60 m²,6 m²,202 m³,3 rooms (2 bedrooms),1 bathroom,Toilet,1 story,Mechanical ventilation and TV via cable,F        What does this mean?,CH boiler,CH boiler,"Intergas Kombi Kompakt HR ECO 30 (CW4) (gas-fired from 2014, in ownership)",Municipal ownership encumbered with long-term leaset (end date of long-term lease:  01-07-2055),"€ 720,15 per year",Alongside a quiet road and in residential district,Balcony present,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 125.00 per month),Yes,Yes,Yes,no
