header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities,error
Somerweide 2,4824 EW Breda        ,https://www.funda.nl/en/koop/breda/huis-42674760-somerweide-2/?navigateSource=resultlist,20220128_065717,"€ 585,000 kosten koper","€ 3,162    The asking price per m² (€ 585,000) is calculated by dividing the asking price of the home by the living area (185 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 17, 2022",Available,Available in consultation,"Single-family home, semi-detached residential property",Resale property,1989,Living area185 m²External storage space15 m²,185 m²,15 m²,319 m²,655 m³,7 rooms (6 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,A        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",Pellet burner and district heating,District heating,319 m²,Full ownership,In residential district,Back garden and front garden,"12,5 meter deep and 13 meter broad",Located at the southeast,Detached wooden storage,Electricity,no
