header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Elckerlijcstraat 4 III,1055 AM Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42596052-elckerlijcstraat-4-iii/?navigateSource=resultlist,20220130_213558,"€ 335,000 kosten koper","€ 6,569    The asking price per m² (€ 335,000) is calculated by dividing the asking price of the home by the living area (51 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Sold under reservation,Available in consultation,€ 88.00 per month,Upstairs apartment (apartment),Resale property,1940,Living area51 m²Exterior space attached to the building9 m²External storage space9 m²,51 m²,9 m²,9 m²,169 m³,3 rooms (1 bedroom),1 story,3rd floor,TV via cable,F        What does this mean?,Double glazing,CH boiler,CH boiler,"HR (gas-fired combination boiler from 2014, in ownership)",Municipal ownership encumbered with long-term leaset (end date of long-term lease:  31-07-2064),"€ 1.080,2 per year","On navigable waterway, alongside water, in residential district and unobstructed surrounding view",Storage box,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 88.00 per month),Yes,No,Yes,no
