header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Van Reigersbergenstraat 43 II,1052 SP Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42673013-van-reigersbergenstraat-43-ii/?navigateSource=resultlist,20220130_195338,"€ 350,000 kosten koper","€ 8,333    The asking price per m² (€ 350,000) is calculated by dividing the asking price of the home by the living area (42 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Under offer,Available in consultation,€ 137.00 per month,Upstairs apartment (apartment),Resale property,1900,Listed building (national monument),Combination roof,Living area42 m²External storage space8 m²,42 m²,8 m²,140 m³,3 rooms (1 bedroom),1 bathroom,Toilet,1 story,2nd floor,Passive ventilation system and TV via cable,D        What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas HR (gas-fired combination boiler from 2016, in ownership)",Municipal ownership encumbered with long-term leaset (end date of long-term lease:  31-12-2045),Paid until 31-12-2045,Alongside a quiet road and in residential district,Storage box,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 137.00 per month),Yes,Yes,Yes,no
