header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Accessibility,Type of roof,Quality marks,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Location,Garden,Type of garage,Capacity,Facilities.1,Insulation.1,Type of parking facilities,error
Sportstraat 3,6004 EX Weert        ,https://www.funda.nl/en/koop/weert/huis-42587116-sportstraat-3/?navigateSource=resultlist,20220128_013749,"€ 425,000 vrij op naam","€ 4,167    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 425,000) is calculated by dividing the asking price of the home by the living area (102 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",3 months,Available,Available in consultation,"Bungalow, double house (semi-bungalow)",New property,2022,Disabled access friendly and accessible for seniors,Flat roof covered with asphalt roofing,Woningborg garantiecertificaat,Living area102 m²External storage space18 m²,102 m²,18 m²,254 m²,405 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,2 stories,"Optical fibre, mechanical ventilation and solar panels",A+++        What does this mean?,"Roof insulation, energy efficient window, insulated walls and floor insulation","Complete floor heating, heat recovery unit and heat pump",Electrical boiler,254 m²,Full ownership,"Alongside park, alongside a quiet road and in residential district",Back garden,Detached brick garage,1 car,Electrical door and electricity,Roof insulation,Public parking,no
