header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Service charges,Listed since,Status,Acceptance,Type of parking facilities,Building type,Capacity,Ownership situation,Fees,error
Saskia van Uylenburgk,1058 GA Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/parkeergelegenheid-42598379-saskia-van-uylenburgk/?navigateSource=resultlist,20220130_201452,"€ 45,000 kosten koper",€ 16 per month,3 months,Available,Available in consultation,Parking place,Resale property,1,Municipal ownership encumbered with long-term leaset (end date of long-term lease:  15-08-2058),Paid until 15-08-2058,no
