header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Location,Garden,Shed / storage,Type of garage,Capacity,Type of parking facilities,error
Esp 6,5633 BH Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/huis-42545222-esp-6/?navigateSource=resultlist,20220129_025915,"€ 835,000 kosten koper","€ 8,789    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 835,000) is calculated by dividing the asking price of the home by the living area (95 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",8 weeks,Available,Available in consultation,"Converted farmhouse, detached residential property",Resale property,1900,Hipped roof covered with roof tiles and cane,Living area95 m²Other space inside the building220 m²External storage space616 m²,95 m²,220 m²,616 m²,"7,460 m²","1,158 m³",4 rooms (1 bedroom),1 bathroom,Toilet,1 story,Passive ventilation system and satellite antenna,Not available,Partly double glazed,Gas heaters,Electrical boiler,7.460 m²,Ownership encumbered with usufruct,Outside the built-up area and unobstructed surrounding view,Surrounded by garden,Detached brick storage,Carport and detached brick garage,20 cars,Parking on private property,no
