header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Koninginnegracht 71 B,2514 AG Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-87546942-koninginnegracht-71-b/?navigateSource=resultlist,20220131_220603,"€ 775,000 kosten koper","€ 5,167    The asking price per m² (€ 775,000) is calculated by dividing the asking price of the home by the living area (150 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Sold under reservation,Available immediately,€ 50.00 per month,Upstairs apartment (double upstairs apartment),Resale property,Before 1906,Furnished and monumental building,Living area150 m²Exterior space attached to the building12 m²,150 m²,12 m²,450 m³,6 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,3 stories,2nd floor,C        What does this mean?,"Roof insulation, double glazing, partly double glazed and insulated walls",CH boiler,CH boiler,Full ownership,Alongside busy road and in center,Balcony present,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 50.00 per month),Yes,Yes,Yes,no
