header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Dijkgraafplein 353,1069 ET Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42687821-dijkgraafplein-353/?navigateSource=resultlist,20220130_230825,"€ 350,000 kosten koper","€ 3,500    The asking price per m² (€ 350,000) is calculated by dividing the asking price of the home by the living area (100 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 260 per month,"January 20, 2022",Available,Available in consultation,Maisonnette (apartment),Resale property,1969,Flat roof covered with asphalt roofing,Living area100 m²Exterior space attached to the building4 m²External storage space4 m²,100 m²,4 m²,4 m²,290 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,2 stories,6th floor,Elevator and TV via cable,C        What does this mean?,Energy efficient window,Communal central heating,Central facility,Full ownership,In residential district and unobstructed surrounding view,Balcony present,Storage box,Public parking,Yes,Yes,No,Yes,Yes,Yes,no
