header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Demer 30 d,5256 AD Heusden (Gem. Heusden)        ,https://www.funda.nl/en/koop/heusden-gem-heusden/huis-42580248-demer-30-d/?navigateSource=resultlist,20220128_031818,"€ 600,000 kosten koper","€ 3,774    The asking price per m² (€ 600,000) is calculated by dividing the asking price of the home by the living area (159 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Available,Available in consultation,"Single-family home, semi-detached residential property",Resale property,1980,Gable roof covered with roof tiles,Living area159 m²Other space inside the building19 m²Exterior space attached to the building2 m²External storage space5 m²,159 m²,19 m²,2 m²,5 m²,135 m²,630 m³,7 rooms (5 bedrooms),2 bathrooms and 1 separate toilet,"2 baths, shower and toilet",3 stories and a attic,Skylight and TV via cable,C        What does this mean?,"Roof insulation, partly double glazed and insulated walls",CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2013, in ownership)",135 m²,Full ownership,"Alongside a quiet road, alongside water, In wooded surroundings and in center",Back garden,"56 m² (9,4 meter deep and 6 meter broad)",Located at the north accessible via the rear,Attached wooden storage,Electricity,Public parking,no
