header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Ownership situation.1,Fees.1,Location,Shed / storage,Type of garage,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Maria Austriastraat 829,1087 GZ Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42523759-maria-austriastraat-829/?navigateSource=resultlist,20220130_220348,"€ 475,000 kosten koper","€ 5,053    The asking price per m² (€ 475,000) is calculated by dividing the asking price of the home by the living area (94 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,€ 153.77 per month,Upstairs apartment (apartment),Resale property,2004,Flat roof covered with asphalt roofing,Living area94 m²External storage space4 m²,94 m²,4 m²,298 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,1 story,1st floor,"Optical fibre, mechanical ventilation and TV via cable",A        What does this mean?,"Double glazing, insulated walls, floor insulation and completely insulated",District heating,District heating,Municipal long-term lease (end date of long-term lease:  01-09-2052),Paid until 01-09-2052,Municipal long-term lease (end date of long-term lease:  01-09-2052),Paid until 01-09-2052,Alongside a quiet road and in residential district,Storage box,Underground parking and parking place,Yes,Yes,Yes (€ 153.77 per month),Yes,Yes,Yes,no
