header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Location,Garden,Sun terrace,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Franklinstraat 64,1521 TD Wormerveer        ,https://www.funda.nl/en/koop/wormerveer/appartement-42685443-franklinstraat-64/?navigateSource=resultlist,20220129_093217,"€ 295,000 kosten koper","€ 3,882    The asking price per m² (€ 295,000) is calculated by dividing the asking price of the home by the living area (76 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 18, 2022",Under offer,Available in consultation,€ 125.00 per month,Apartment with shared street entrance (apartment),Resale property,1979,Flat roof,Living area76 m²Exterior space attached to the building51 m²External storage space4 m²,76 m²,51 m²,4 m²,285 m³,4 rooms (3 bedrooms),1 bathroom,Shower and toilet,1 story,1st floor,"Elevator, mechanical ventilation, sliding door and TV via cable",C        What does this mean?,Roof insulation and partly double glazed,CH boiler,CH boiler,"HR Intergas (gas-fired combination boiler from 2012, in ownership)",Municipal ownership encumbered with long-term leaset (end date of long-term lease:  08-02-2054),Municipal ownership encumbered with long-term leaset (end date of long-term lease:  08-02-2054),"Alongside busy road, in residential district and unobstructed surrounding view",Sun terrace,"46 m² (7,32 meter deep and 6,33 meter broad)",Located at the southwest,Roof terrace present and balcony present,Storage box,Electricity,Public parking,Yes,Yes,Yes (€ 125.00 per month),Yes,No,Yes,no
