header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Oude Haagweg 44 E,2552 EP Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42501837-oude-haagweg-44-e/?navigateSource=resultlist,20220131_193021,"€ 485,000 kosten koper","€ 4,254    The asking price per m² (€ 485,000) is calculated by dividing the asking price of the home by the living area (114 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,€ 192.00 per month,Upstairs apartment (apartment),Resale property,2017,Disabled access friendly and accessible for seniors,Living area114 m²Exterior space attached to the building12 m²External storage space6 m²,114 m²,12 m²,6 m²,419 m³,4 rooms (2 bedrooms),1 bathroom and 1 separate toilet,1 story,6th floor,"Elevator, mechanical ventilation and TV via cable",A        What does this mean?,Completely insulated,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2017, in ownership)",Full ownership,In residential district and unobstructed surrounding view,Balcony present,Storage box,Electricity,Underground parking and parking place,Parking garage and resident's parking permits,Yes,Yes,Yes (€ 192.00 per month),Yes,Yes,Yes,no
