header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Linnaeusstraat 15 1,1093 ED Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42542610-linnaeusstraat-15-1/?navigateSource=resultlist,20220129_025606,"€ 475,000 kosten koper","€ 7,540    The asking price per m² (€ 475,000) is calculated by dividing the asking price of the home by the living area (63 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,€ 160.00 per month,Upstairs apartment (apartment),Resale property,1882,Living area63 m²Exterior space attached to the building2 m²External storage space13 m²,63 m²,2 m²,13 m²,218 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,2nd floor,C        What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas HRE (gas-fired from 2015, in ownership)",Full ownership,Balcony present,Storage box,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 160.00 per month),Yes,Yes,Yes,no
