header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities,Type of garage,Capacity,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Prins Hendriklaan 31 /A,1075 AZ Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-41184841-prins-hendriklaan-31-a/?navigateSource=resultlist,20220130_234618,"€ 4,950,000 kosten koper","€ 13,983    The asking price per m² (€ 4,950,000) is calculated by dividing the asking price of the home by the living area (354 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Available,Available in consultation,Ground-floor apartment (apartment),Resale property,1999,Hipped roof,Living area354 m²Exterior space attached to the building69 m²External storage space44 m²,354 m²,69 m²,44 m²,"1,252 m³",5 rooms (3 bedrooms),2 bathrooms and 1 separate toilet,2 baths,2 stories,Ground floor,Not available,Double glazing and completely insulated,CH boiler and fireplace,CH boiler,Full ownership,Alongside a quiet road and in residential district,Back garden and side garden,"300 m² (25,2 meter deep and 13,5 meter broad)",Located at the southeast accessible via the rear,Detached brick storage,Electricity,Garage,3 cars,"Electrical door, electricity and heating",Parking garage,No,No,No,No,No,No,no
