header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Ruimzicht 243,1068 CW Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42682306-ruimzicht-243/?navigateSource=resultlist,20220130_223700,"€ 400,000 kosten koper","€ 4,255    The asking price per m² (€ 400,000) is calculated by dividing the asking price of the home by the living area (94 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 268 per month,"January 26, 2022",Available,Available in consultation,Penthouse (apartment),Resale property,1967,Flat roof covered with asphalt roofing,Living area94 m²Exterior space attached to the building5 m²External storage space5 m²,94 m²,5 m²,5 m²,310 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,12th floor,Elevator and TV via cable,E        What does this mean?,Completely insulated,Communal central heating,Electrical boiler (rental),Municipal ownership encumbered with long-term leaset (end date of long-term lease:  16-06-2039),"€ 129,25 per year","Alongside a quiet road, in residential district and unobstructed surrounding view",Balcony present,Storage box,Public parking,Yes,Yes,Yes,Yes,Yes,Yes,no
