header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Weteringsingel 53,3342 AG Hendrik-Ido-Ambacht        ,https://www.funda.nl/en/koop/hendrik-ido-ambacht/huis-42538068-weteringsingel-53/?navigateSource=resultlist,20220128_073512,"€ 439,150 kosten koper","€ 2,967    The asking price per m² (€ 439,150) is calculated by dividing the asking price of the home by the living area (148 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Available,Available in consultation,"Single-family home, corner house",Resale property,1961,Gable roof covered with roof tiles,Living area148 m²External storage space16 m²,148 m²,16 m²,237 m²,460 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,"Jacuzzi, shower and toilet",3 stories,"Outdoor awning, rolldown shutters and solar panels",B        What does this mean?,CH boiler,CH boiler,"Gas-fired combination boiler from 2019, in ownership",237 m²,Full ownership,"Alongside a quiet road, in residential district and unobstructed surrounding view",Back garden and front garden,120 m² (10 meter deep and 12 meter broad),Located at the south,Built-in,Attached brick garage,1 car,Electricity,Public parking,no
