header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Kind of house,Area,Number of rooms,Volume in cubic meters,Provisional energy label,Building type,Year of construction,error
Laaghuissingel 72,5913 EV Venlo        ,https://www.funda.nl/en/koop/venlo/huis-88032624-laaghuissingel-72/?navigateSource=resultlist,20220129_201423,"€ 449,000 kosten koper","€ 3,871    The asking price per m² (€ 449,000) is calculated by dividing the asking price of the home by the living area (116 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,"Single-family home, double house",116 m² residential surface area / 229 m² plot surface area,5 rooms (4 bedrooms),524 m³,F        What does this mean?,Resale property,1964,no
