header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Type of parking facilities,error
Zandhofsestraat 152,3572 GL Utrecht        ,https://www.funda.nl/en/koop/utrecht/huis-42688616-zandhofsestraat-152/?navigateSource=resultlist,20220131_160101,"€ 525,000 kosten koper","€ 6,176    The asking price per m² (€ 525,000) is calculated by dividing the asking price of the home by the living area (85 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 21, 2022",Available,Available in consultation,"Single-family home, row house",Resale property,1893,Combination roof covered with asphalt roofing and roof tiles,Living area85 m²Exterior space attached to the building18 m²,85 m²,18 m²,61 m²,299 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,F        What does this mean?,Roof insulation and partly double glazed,CH boiler,CH boiler,"Remeha Avanta (gas-fired combination boiler from 2008, in ownership)",61 m²,Full ownership,In residential district,Back garden,"14 m² (4,08 meter deep and 3,5 meter broad)",Located at the northeast,Roof terrace present,"Paid parking, public parking and resident's parking permits",no
