header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Construction period,Type of roof,Areas,Living area,Other space inside the building,Volume in cubic meters,Number of rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Shed / storage,Facilities.1,Type of garage,Capacity,Insulation.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,Commercial property,error
Cruquiusweg 98 C&D,1019 AJ Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42567439-cruquiusweg-98-c-en-d/?navigateSource=resultlist,20220130_234913,"€ 1,100,000 kosten koper","€ 9,649    The asking price per m² (€ 1,100,000) is calculated by dividing the asking price of the home by the living area (114 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Available,Available in consultation,€ 427.20 per month,Mezzanine (apartment),Resale property,2001-2010,Flat roof covered with asphalt roofing,Living area114 m²Other space inside the building177 m²,114 m²,177 m²,962 m³,4 rooms (2 bedrooms),3 stories,2nd floor,"<{cctv}>, skylight, optical fibre, jacuzzi, passive ventilation system, flue, sliding door and solar panels",A        What does this mean?,"Roof insulation, double glazing, energy efficient window, insulated walls and floor insulation",CH boiler,CH boiler,"Nivolair (gas-fired combination boiler from 2010, in ownership)",Municipal long-term lease (end date of long-term lease:  28-02-2055),In residential district,Built-in,"Electricity, heating and running water",Built-in and parking place,1 car,Double glazing,Parking on private property,Yes,Yes,Yes (€ 427.20 per month),Yes,Yes,Yes,        (built-in)    ,no
