header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Patio/atrium,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Lindengracht 168 /H,1015 KL Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42680732-lindengracht-168-h/?navigateSource=resultlist,20220130_181053,"€ 1,095,000 kosten koper","€ 7,065    The asking price per m² (€ 1,095,000) is calculated by dividing the asking price of the home by the living area (155 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 22, 2022",Available,Available in consultation,€ 193.00 per month,Ground-floor apartment (apartment),Resale property,1935,Protected townscape or village view (permit needed for alterations),Flat roof covered with asphalt roofing,Living area155 m²Exterior space attached to the building11 m²,155 m²,11 m²,435 m³,4 rooms (3 bedrooms),2 bathrooms and 1 separate toilet,"Bath, 2 showers and toilet",2 stories,Ground floor,Sliding door and TV via cable,D        What does this mean?,Double glazing,CH boiler,CH boiler,"Gas-fired, in ownership",Full ownership,"Alongside a quiet road, in center and in residential district",Patio/atrium,"11 m² (3,62 meter deep and 2,91 meter broad)",Paid parking and resident's parking permits,Yes,Yes,Yes (€ 193.00 per month),Yes,Yes,Yes,no
