header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities.1,Insulation.1,Type of parking facilities,error
Kerkstraat 20,5843 AP Westerbeek        ,https://www.funda.nl/en/koop/westerbeek/huis-42696676-kerkstraat-20/?navigateSource=resultlist,20220129_052748,"€ 650,000 kosten koper","€ 3,672    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 650,000) is calculated by dividing the asking price of the home by the living area (177 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",Today,Available,Available in consultation,"Desirable residence/villa, detached residential property",Resale property,2019,Gable roof covered with roof tiles,Politiekeurmerk,Living area177 m²Exterior space attached to the building80 m²External storage space40 m²,177 m²,80 m²,40 m²,"1,135 m²",588 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,3 stories,"Balanced ventilation system, optical fibre, TV via cable and solar panels",A++        What does this mean?,Completely insulated,Heat pump,Solar boiler,1.135 m²,Full ownership,Alongside a quiet road,"Back garden, front garden and side garden","840 m² (0,42 meter deep and 0,2 meter broad)",Located at the southwest accessible via the rear,Detached brick garage,1 car,"Electrical door, loft and electricity",Completely insulated,Parking on private property,no
