header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Status,Acceptance,Type of property,Plot size,Area,Ownership situation,Location,error
Pythagorasstraat 32 KAVEL,1098 GC Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/bouwgrond-88984780-pythagorasstraat-32-kavel/?navigateSource=resultlist,20220128_013740,"€ 600,000 kosten koper",2 months,Available,Available in consultation,Building plot,33 m²,33 m²,Full ownership,In center and in residential district,no
