header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,error
Ter Lips 26,2251 DP Voorschoten        ,https://www.funda.nl/en/koop/voorschoten/huis-88982870-ter-lips-26/?navigateSource=resultlist,20220129_073554,"€ 589,000 kosten koper","€ 4,119    The asking price per m² (€ 589,000) is calculated by dividing the asking price of the home by the living area (143 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,2004,Flat roof covered with asphalt roofing,Living area143 m²External storage space7 m²,143 m²,7 m²,129 m²,469 m³,6 rooms (5 bedrooms),3 stories,Mechanical ventilation and TV via cable,A        What does this mean?,"Roof insulation, double glazing, insulated walls and completely insulated",CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2014, in ownership)",129 m²,Full ownership,"Alongside a quiet road, in residential district and unobstructed surrounding view",Back garden and front garden,50 m² (10 meter deep and 5 meter broad),Located at the southeast accessible via the rear,Detached wooden storage,Electricity,"Roof insulation, double glazing, insulated walls and completely insulated",Public parking,no
