header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Spaarnestraat 64,5626 DH Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/huis-42688328-spaarnestraat-64/?navigateSource=resultlist,20220201_013654,"€ 425,000 kosten koper","€ 3,400    The asking price per m² (€ 425,000) is calculated by dividing the asking price of the home by the living area (125 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 22, 2022",Available,Available in consultation,"Single-family home, corner house",Resale property,1988,Gable roof covered with roof tiles,Living area125 m²Other space inside the building13 m²Exterior space attached to the building1 m²,125 m²,13 m²,1 m²,246 m²,477 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,3 stories,Passive ventilation system and TV via cable,C        What does this mean?,"Roof insulation, double glazing and floor insulation",CH boiler,CH boiler,"Vaillant Ecotec plus HR (gas-fired combination boiler from 2018, in ownership)",246 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,81 m² (9 meter deep and 9 meter broad),Located at the west accessible via the rear,Built-in,1 car,Electricity,Parking on private property,no
