header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Fees,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Herman Poortstraat 1,1064 BR Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/huis-42676799-herman-poortstraat-1/?navigateSource=resultlist,20220130_230500,"€ 435,000 kosten koper","€ 6,042    The asking price per m² (€ 435,000) is calculated by dividing the asking price of the home by the living area (72 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Under offer,Available in consultation,"Single-family home, corner house",Resale property,1953,Living area72 m²Other space inside the building13 m²Exterior space attached to the building35 m²External storage space6 m²,72 m²,13 m²,35 m²,6 m²,91 m²,294 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,3 stories,C            1.56What does this mean?,Double glazing and floor insulation,CH boiler and partial floor heating,CH boiler,"Intergas kompakt hre (gas-fired combination boiler from 2016, in ownership)",91 m²,Municipal ownership encumbered with long-term leaset,Paid until 01-05-2057,Back garden,"35 m² (0,07 meter deep and 0,05 meter broad)",Located at the south accessible via the rear,Detached wooden storage,Public parking and resident's parking permits,no
