header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Acaciastraat 10 Bis,3551 BG Utrecht        ,https://www.funda.nl/en/koop/utrecht/appartement-88022449-acaciastraat-10-bis/?navigateSource=resultlist,20220129_181526,"€ 429,000 kosten koper","€ 5,720    The asking price per m² (€ 429,000) is calculated by dividing the asking price of the home by the living area (75 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 weeks,Available,Available in consultation,€ 32.10 per month,Maisonnette (double upstairs apartment),Resale property,1913,Gable roof covered with roof tiles,Living area75 m²Other space inside the building13 m²Exterior space attached to the building18 m²,75 m²,13 m²,18 m²,315 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,3 stories,2nd floor,"Skylight, flue and TV via cable",Not available,Roof insulation,CH boiler and possibility for fireplace,CH boiler,"AWB (gas-fired combination boiler, in ownership)",Full ownership,Roof terrace present and balcony present,Public parking and resident's parking permits,Yes,Yes,Yes (€ 32.10 per month),No,No,Yes,no
