header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Quality marks,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,error
Kamilleweg 27,3541 RN Utrecht        ,https://www.funda.nl/en/koop/utrecht/huis-42670117-kamilleweg-27/?navigateSource=resultlist,20220131_164117,"€ 520,000 kosten koper","€ 4,407    The asking price per m² (€ 520,000) is calculated by dividing the asking price of the home by the living area (118 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Under offer,Available in consultation,"Single-family home, row house",Resale property,2013,Partly furnished with carpets and curtains,Gable roof covered with roof tiles,GIW Waarborgcertificate,Living area118 m²External storage space7 m²,118 m²,7 m²,116 m²,427 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",2 stories and a attic,"Skylight, mechanical ventilation, passive ventilation system, sliding door and TV via cable",A+        What does this mean?,"Roof insulation, energy efficient window, insulated walls, floor insulation and completely insulated",District heating,District heating,116 m²,Municipal ownership encumbered with long-term leaset,Bought off for eternity,Alongside a quiet road and in residential district,Back garden,"56 m² (10,45 meter deep and 5,36 meter broad)",Located at the northeast accessible via the rear,French balcony present,Attached wooden storage,Electricity,No insulation,Parking on private property,no
