header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Ownership situation.2,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Type of parking facilities,error
Taco Scheltemastraat 36,2597 CP Den Haag        ,https://www.funda.nl/en/koop/den-haag/huis-42680273-taco-scheltemastraat-36/?navigateSource=resultlist,20220129_014845,"€ 695,000 kosten koper","€ 4,112    The asking price per m² (€ 695,000) is calculated by dividing the asking price of the home by the living area (169 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 24, 2022",Available,Available in consultation,"Desirable residence/villa, row house",Resale property,1960,Protected townscape or village view (permit needed for alterations),Flat roof,Living area169 m²Exterior space attached to the building26 m²External storage space8 m²,169 m²,26 m²,8 m²,640 m³,5 rooms (4 bedrooms),2 bathrooms and 2 separate toilets,"Bath, 2 showers and toilet",3 stories,"Alarm installation, skylight, passive ventilation system and TV via cable",C        What does this mean?,Double glazing,CH boiler,CH boiler,"Remeha Avanta 35c (gas-fired combination boiler from 2012, in ownership)",Full ownership,Full ownership,Full ownership,Alongside a quiet road and in residential district,Back garden and sun terrace,"42 m² (7,85 meter deep and 5,4 meter broad)",Located at the northwest accessible via the rear,Roof terrace present,Detached brick storage,"Paid parking, public parking and resident's parking permits",no
