header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities,Type of parking facilities,error
Berlagelaan 50,3723 AD Bilthoven        ,https://www.funda.nl/en/koop/bilthoven/huis-42547738-berlagelaan-50/?navigateSource=resultlist,20220129_201133,"€ 400,000 kosten koper","€ 4,651    The asking price per m² (€ 400,000) is calculated by dividing the asking price of the home by the living area (86 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1988,Gable roof covered with roof tiles,Living area86 m²Other space inside the building28 m²,86 m²,28 m²,125 m²,389 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,B        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",125 m²,Full ownership,In wooded surroundings and in residential district,Back garden and front garden,45 m² (9 meter deep and 5 meter broad),Located at the south accessible via the rear,Attached brick storage,Electricity,Public parking,no
