header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Ownership situation,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Baars 36,3824 LP Amersfoort        ,https://www.funda.nl/en/koop/amersfoort/appartement-88025178-baars-36/?navigateSource=resultlist,20220127_212453,"€ 300,000 kosten koper","€ 3,261    The asking price per m² (€ 300,000) is calculated by dividing the asking price of the home by the living area (92 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Sold under reservation,Available in consultation,€ 100.82 per month,Maisonnette (apartment),Resale property,2001,With carpets and curtains,Flat roof covered with asphalt roofing,Living area92 m²Exterior space attached to the building11 m²External storage space5 m²,92 m²,11 m²,5 m²,293 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,1st floor,Mechanical ventilation and TV via cable,A        What does this mean?,Double glazing and completely insulated,District heating,Full ownership,Storage box,Parking place,Public parking and parking garage,Yes,Yes,Yes (€ 100.82 per month),Yes,Yes,Yes,no
