header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Zoutmanstraat 10,2518 GP Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-88911178-zoutmanstraat-10/?navigateSource=resultlist,20220131_203734,"€ 795,000 kosten koper","€ 3,841    The asking price per m² (€ 795,000) is calculated by dividing the asking price of the home by the living area (207 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 months,Available,Available in consultation,Upstairs apartment (double upstairs apartment),Resale property,1908,Protected townscape or village view (permit needed for alterations),Combination roof,Living area207 m²Exterior space attached to the building17 m²,207 m²,17 m²,713 m³,8 rooms (5 bedrooms),3 bathrooms and 2 separate toilets,2 showers and toilet,3 stories,2nd floor,Mechanical ventilation and TV via cable,D        What does this mean?,Double glazing,CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",Full ownership,Full ownership,Alongside busy road and in center,Balcony present,"Paid parking, public parking and resident's parking permits",Yes,No,No,No,No,Yes,no
