header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Hopstraat 12,6061 CR Posterholt        ,https://www.funda.nl/en/koop/posterholt/huis-42520560-hopstraat-12/?navigateSource=resultlist,20220128_152928,"€ 179,000 kosten koper","€ 2,266    The asking price per m² (€ 179,000) is calculated by dividing the asking price of the home by the living area (79 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1982,Gable roof covered with roof tiles,Living area79 m²Other space inside the building16 m²External storage space7 m²,79 m²,16 m²,7 m²,99 m²,328 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,2 stories and a attic,TV via cable,C        What does this mean?,"Roof insulation, double glazing and insulated walls",CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2016, in ownership)",99 m²,Full ownership,In residential district,Back garden and front garden,"43 m² (7,8 meter deep and 5,5 meter broad)",Located at the southeast accessible via the rear,Detached brick storage,Public parking,no
