header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Balcony/roof garden,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,error
Jan Steenstraat 54,7141 XH Groenlo        ,https://www.funda.nl/en/koop/groenlo/huis-88977607-jan-steenstraat-54/?navigateSource=resultlist,20220129_100026,"€ 525,000 kosten koper","€ 2,823    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 525,000) is calculated by dividing the asking price of the home by the living area (186 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 months,Under option,Available in consultation,"Single-family home, detached residential property",Resale property,1980,Gable roof covered with roof tiles,Living area186 m²Exterior space attached to the building22 m²External storage space5 m²,186 m²,22 m²,5 m²,543 m²,658 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",2 stories and a loft,Sliding door,C        What does this mean?,"Roof insulation, double glazing and insulated walls",CH boiler,CH boiler,"Nefit Ecomline HR 200 (gas-fired combination boiler from 1997, in ownership)",543 m²,Full ownership,In residential district,"Back garden, front garden and side garden",Balcony present,Attached brick storage,"Electricity, heating and running water",Roof insulation and insulated walls,Parking on private property and public parking,no
