header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Sun terrace,Garden location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Havikstraat 55 B,3514 TM Utrecht        ,https://www.funda.nl/en/koop/utrecht/appartement-42657506-havikstraat-55-b/?navigateSource=resultlist,20220131_155259,"€ 375,000 kosten koper","€ 5,952    The asking price per m² (€ 375,000) is calculated by dividing the asking price of the home by the living area (63 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6 weeks,Sold under reservation,Available in consultation,€ 103.50 per month,Residential property with shared street entrance (apartment),Resale property,1994,Combination roof covered with asphalt roofing and roof tiles,Living area63 m²Exterior space attached to the building11 m²External storage space3 m²,63 m²,11 m²,3 m²,209 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,Shower,1 story,2nd floor,C        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Vaillant (gas-fired combination boiler from 2012, in ownership)",Full ownership,Alongside a quiet road and in residential district,Sun terrace,"11 m² (5,03 meter deep and 2,22 meter broad)",Located at the southeast,Balcony present,Built-in,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 103.50 per month),Yes,No,Yes,no
