header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Accessibility,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Capacity,Facilities.2,Type of parking facilities,error
Dahliastraat 2,6942 VV Didam        ,https://www.funda.nl/en/koop/didam/huis-42670268-dahliastraat-2/?navigateSource=resultlist,20220130_151208,"€ 350,000 kosten koper","€ 2,083    The asking price per m² (€ 350,000) is calculated by dividing the asking price of the home by the living area (168 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Sold under reservation,Available in consultation,"Single-family home, double house",Resale property,1972,Modified residential property,Partly furnished with carpets and curtains,Hip roof covered with asphalt roofing and roof tiles,Living area168 m²Exterior space attached to the building26 m²,168 m²,26 m²,231 m²,565 m³,6 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,"Skylight, optical fibre, passive ventilation system, rolldown shutters and TV via cable",B        What does this mean?,"Roof insulation, mostly double glazed, insulated walls and floor insulation",CH boiler and partial floor heating,CH boiler,"HR Combi (gas-fired combination boiler from 2019, in ownership)",231 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"75 m² (7,5 meter deep and 10 meter broad)",Located at the south accessible via the rear,Balcony present,Built-in,Electricity,Attached brick garage and built-in,1 car,"Electricity, heating and running water",Parking on private property and public parking,no
