header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Facilities,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Grootzeil 135,1034 LT Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-88044568-grootzeil-135/?navigateSource=resultlist,20220130_221041,"€ 379,000 kosten koper","€ 4,165    The asking price per m² (€ 379,000) is calculated by dividing the asking price of the home by the living area (91 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 21, 2022",Available,Available in consultation,€ 131.90 per month,Upstairs apartment (apartment),Resale property,1976,Flat roof covered with asphalt roofing,Living area91 m²Other space inside the building9 m²,91 m²,9 m²,240 m³,4 rooms (3 bedrooms),1 bathroom,Toilet,1 story,1st floor,B        What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas (gas-fired from 2015, in ownership)",Long-term lease,Paid until 30-12-2053,"On the edge of a forest, alongside park, alongside a quiet road and unobstructed surrounding view",Balcony present,Storage box,Electricity,Public parking,Yes,Yes,Yes (€ 131.90 per month),Yes,Yes,Yes,no
