header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Original asking price,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Ruiterstallen 14,4651 ER Steenbergen (NB)        ,https://www.funda.nl/en/koop/steenbergen-nb/appartement-42465921-ruiterstallen-14/?navigateSource=resultlist,20220129_003021,"€ 162,500 kosten koper","€ 3,533    The asking price per m² (€ 162,500) is calculated by dividing the asking price of the home by the living area (46 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","€ 169,000 kosten koper",6+ months,Sold under reservation,Available in consultation,€ 107.09 per month,Apartment with shared street entrance (apartment),Resale property,1978,Gable roof covered with asphalt roofing,Living area46 m²Exterior space attached to the building4 m²,46 m²,4 m²,153 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,1 story,1st floor,Outdoor awning and TV via cable,C        What does this mean?,"Roof insulation, double glazing and insulated walls",CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2019, to rent)",Full ownership,In center and in residential district,Balcony present,Public parking,Yes,Yes,Yes (€ 107.09 per month),Yes,Yes,Yes,no
