header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Shed / storage,Type of parking facilities,error
Zwolseweg 187,7315 GH Apeldoorn        ,https://www.funda.nl/en/koop/apeldoorn/huis-42665398-zwolseweg-187/?navigateSource=resultlist,20220127_223218,"€ 250,000 kosten koper","€ 3,571    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 250,000) is calculated by dividing the asking price of the home by the living area (70 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",5 weeks,Available,Available in consultation,"Single-family home, double house",Resale property,1918,Renovation project,Living area70 m²Other space inside the building3 m²Exterior space attached to the building2 m²External storage space9 m²,70 m²,3 m²,2 m²,9 m²,196 m²,296 m³,3 rooms (2 bedrooms),1 separate toilet,2 stories and a attic,Passive ventilation system,G        What does this mean?,Partly double glazed,CH boiler,CH boiler,"VR combiketel (gas-fired combination boiler, in ownership)",196 m²,Full ownership,Alongside busy road and in residential district,"Back garden, front garden and side garden",Detached wooden storage,Public parking,no
