header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Location,Balcony/roof garden,Shed / storage,Facilities.1,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Kerkplein 132,6641 BH Beuningen (GE)        ,https://www.funda.nl/en/koop/beuningen-ge/appartement-42695744-kerkplein-132/?navigateSource=resultlist,20220130_163410,"€ 285,000 kosten koper","€ 3,032    The asking price per m² (€ 285,000) is calculated by dividing the asking price of the home by the living area (94 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",Today,Available,Available in consultation,€ 188.08 per month,Maisonnette (apartment),Resale property,1999,Gable roof covered with roof tiles,Living area94 m²Exterior space attached to the building5 m²External storage space5 m²,94 m²,5 m²,5 m²,315 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,1st floor,"Skylight, optical fibre, elevator, mechanical ventilation and TV via cable",B        What does this mean?,"Roof insulation, double glazing and insulated walls",CH boiler,CH boiler,"Nefit Proline NxT HRC 24/CW4 (gas-fired combination boiler from 2017, in ownership)",Full ownership,Full ownership,In center and in residential district,Balcony present,Storage box,Electricity,Yes,Yes,Yes (€ 188.08 per month),Yes,Yes,Yes,no
