header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Location,Garden,Back garden,Garden location,Shed / storage,Type of garage,error
Philips van Kleefstraat 61,4511 CD Breskens        ,https://www.funda.nl/en/koop/breskens/huis-88902674-philips-van-kleefstraat-61/?navigateSource=resultlist,20220129_002051,"€ 260,000 kosten koper","€ 3,023    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 260,000) is calculated by dividing the asking price of the home by the living area (86 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",7 weeks,Available,Available in consultation,"Single-family home, semi-detached residential property",Resale property,1948,Gable roof,Living area86 m²External storage space8 m²,86 m²,8 m²,182 m²,331 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower,2 stories and a attic,TV via cable,G            3.10What does this mean?,Roof insulation and double glazing,CH boiler,CH boiler,"- gasgestookte cv-ketel, type hr.",182 m²,Alongside a quiet road,"Back garden, front garden and sun terrace","139 m² (18,95 meter deep and 7,35 meter broad)",Located at the east accessible via the rear,Detached brick storage,Parking place,no
