header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Original asking price,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Type of parking facilities,error
Zestienhovensekade 335,3043 KP Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/huis-42583099-zestienhovensekade-335/?navigateSource=resultlist,20220128_140511,"€ 400,000 kosten koper","€ 2,920    The asking price per m² (€ 400,000) is calculated by dividing the asking price of the home by the living area (137 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","€ 425,000 kosten koper",3 months,Available,Available in consultation,"Single-family home, corner house",Resale property,1936,Gable roof covered with roof tiles,Living area137 m²Other space inside the building45 m²Exterior space attached to the building8 m²,137 m²,45 m²,8 m²,144 m²,580 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Toilet,3 stories and a basement,TV via cable,G        What does this mean?,Double glazing,CH boiler,CH boiler,"HR (gas-fired combination boiler from 2019, in ownership)",144 m²,Full ownership,Alongside a quiet road and in residential district,Back garden,"73 m² (13,35 meter deep and 5,5 meter broad)",Located at the northeast accessible via the rear,Balcony present,Public parking,no
