header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities,Type of parking facilities,error
Bankastraat 4,5215 AV Den Bosch        ,https://www.funda.nl/en/koop/den-bosch/huis-42683180-bankastraat-4/?navigateSource=resultlist,20220201_112040,"€ 490,000 kosten koper","€ 4,375    The asking price per m² (€ 490,000) is calculated by dividing the asking price of the home by the living area (112 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 27, 2022",Available,Available in consultation,"Single-family home, corner house",Resale property,1935,Hip roof covered with roof tiles,Living area112 m²External storage space5 m²,112 m²,5 m²,126 m²,404 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Toilet,3 stories,C        What does this mean?,Roof insulation and double glazing,CH boiler,CH boiler,"Gas-fired combination boiler from 2018, in ownership",126 m²,Full ownership,In residential district,"Back garden, front garden and side garden","50 m² (8 meter deep and 6,3 meter broad)",Located at the west accessible via the rear,Detached brick storage,Electricity,Public parking,no
