header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,error
Aphrodite 6,3225 TA Hellevoetsluis        ,https://www.funda.nl/en/koop/hellevoetsluis/huis-42685673-aphrodite-6/?navigateSource=resultlist,20220130_134653,"€ 265,000 kosten koper","€ 2,387    The asking price per m² (€ 265,000) is calculated by dividing the asking price of the home by the living area (111 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 18, 2022",Available,Available in consultation,"Single-family home, row house",Resale property,1981,Gable roof covered with roof tiles,Living area111 m²External storage space6 m²,111 m²,6 m²,136 m²,393 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,2 stories and a attic,Mechanical ventilation,C        What does this mean?,Double glazing,CH boiler,CH boiler,"Vaillant (gas-fired combination boiler, in ownership)",136 m²,Full ownership,In residential district,Back garden and front garden,"63 m² (12,5 meter deep and 5 meter broad)",Located at the northeast accessible via the rear,Detached brick storage,Electricity,No insulation,Public parking,no
