header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Kobelaan 40,3067 MD Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-88970602-kobelaan-40/?navigateSource=resultlist,20220126_004550,"€ 275,000 kosten koper","€ 3,438    The asking price per m² (€ 275,000) is calculated by dividing the asking price of the home by the living area (80 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Under offer,Available in consultation,€ 135.83 per month,Apartment with shared street entrance (apartment),Resale property,1983,Living area80 m²Exterior space attached to the building4 m²External storage space7 m²,80 m²,4 m²,7 m²,251 m³,3 rooms (2 bedrooms),1 bathroom,Toilet,1 story,2nd floor,Mechanical ventilation,C        What does this mean?,Double glazing,District heating,District heating,Municipal long-term lease (end date of long-term lease:  15-09-2080),Paid until 15-09-2031,"Alongside a quiet road, alongside water and in residential district",Balcony present,Built-in,Yes,Yes,Yes (€ 135.83 per month),Yes,Yes,Yes,no
