header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Construction period,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Facilities,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Brittenburg 29,1082 BS Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42599050-brittenburg-29/?navigateSource=resultlist,20220130_223454,"€ 392,500 kosten koper","€ 5,858    The asking price per m² (€ 392,500) is calculated by dividing the asking price of the home by the living area (67 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 157 per month,3 months,Available,Available in consultation,Upstairs apartment (apartment),Resale property,1960-1970,Flat roof covered with asphalt roofing,Living area67 m²Exterior space attached to the building4 m²External storage space6 m²,67 m²,4 m²,6 m²,220 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,Shower,3 stories,1st floor,D        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Gas-fired, in ownership",Municipal ownership encumbered with long-term leaset (end date of long-term lease:  15-04-2036),€ 157 per year,"Alongside a quiet road, in residential district and unobstructed surrounding view",Balcony present,Storage box,Electricity,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes,Yes,Yes,Yes,no
